username,nama pengguna
penjilatan,menjilat
kyiai,kyai
rsamajkw,sama jokowi
grombolannya,gerombolannya
lihatnya,melihatnya
lolssss,lolos
justsayinghttps,just saying https
mendungukan,membodohkan
inus,sinus
sesugguhnya,sebenarnya
mengakak,tertawa
presidenku,presidenku
siahoq,si ahok
lancung,palsu
dopinadoh,dipindah
mriplh,miriplah
sibukkan,menyibukkan
twitkan,mentweetkan
imaginenya,bayangkannya
atou,atau
pengimbasan,pemindaian
hhart,heart
ayuhal,ayyuhal
mncintai,mencintai
meledeki,mengejek
diframing,di framing
oshinya,mendukung
gante,ganteng
zantaka,jentaka
cinaiia,cina
memuter,memutar
cangkem,mulut
qlo,kalau
ganyaaangg,ganyang
kecian,kasihan
persembunyiannya,persembunyiannya
temanx,teman
membiadabkan,membiasakan
engkok,bengkok
kentean,kehabisan
rebuplika,republika
cpugg,capung
rukunnya,rukunnya
kataya,katanya
umnobn,umnobn
pretttt,pret
yart,yah
motherfuckers,mother fucker
gonyang,goyang
ebeb,beb
presidenbaru,presiden baru
pateni,paten
dimananya,dimana nya
mengkontekstualisasi,mengkontekstualisasikan
ngulek,mengulek
penghalalan,penghalalan
mendustakannya,mendustakan
mengutangi,mengutangi
aloclair,pereda nyeri
k,k
bacotnya,bacotnya
bangsaa,bangsa
modar,modal
shopeenya,shopee
bispak,bisa pakai
kampreeett,kampret
gantipresidenkacung,ganti presiden kacung
teriaki,berteriak
palaur,pelacur
serempetan,serempet
jokowikunjungan,jokowi kunjungan
mengarut,menurut
nyontoh,mencontoh
ngrecoki,merecoki
laporko,melapor
kebiadabannya,kebiadabannya
dteror,di terror
mlukai,melukai
memojok,memojok
pelesiran,pelesiran
tnjuk,tunjuk
dirogoh,merogoh
bengap,bengap
pelepasa,pelepasan
blasss,bablas
berbanggalah,berbanggalah
ahahart,haha
persempadanan,sempadan
segerbong,segerbong
mahami,memahami
brnurani,bernurani
congor,mulut
alfaadli,alfa adli
dukungko,mendukung
rezimjokowi,rezim jokowi
istigfar,istighfar
sruh,suruh
pecinya,peci nya
bothnewyear,both new year
picek,picik
huana,orang asing
hancurkulut,hancur kulit
agamalah,agama
keqx,kek
screenshoot,screen shoot
perhatikannya,memperhatikannya
sejelasnya,sejelasnya
pertanyaanmu,pertanyaan mu
buaaar,buyar
mendeskriditkan,mendiskreditkan
tokohmu,tokohmu
inova,innova
prdban,peradaban
rijiek,rizieq
penggalah,memenggal
kimcil,pelacur
suuzan,suudzon
phoerange,phone range
lgkh,instagram kah
terorris,teroris
subut,subur
ngawini,mengawini
kepdamu,kepadamu
mengeluhnya,mengeluhnya
tuduhanmu,tuduhanmu
bicaramu,bicaramu
varsiti,vasity
yusub,yusuf
dadalah,dada
jembat,jembatan
kenegara,ke negara
jokoisme,jokoisme
kabooommmm,bom
ettt,stop
jauhilah,menjauh
budek,tuli
htibubar,hizbut tahrir indonesia bubar
endonesa,indonesia
dtembakin,ditembak
zalimi,zalim
meluat,meluap
kadarmu,kadarmu
oatly,oatly
inee,ini
cocokologi,mencocokkan
kordinir,koordinir
bardir,berdoa
ranjem,rezim
ngehype,nge hype
panggi,panggil
biadabkan,biadab kan
menamparku,menamparku
peernah,pernah
interupting,intterupting
sume,putra
bahalol,bahagia
siuser,si user
hazid,hazid
dipengarahan,dipengarahan
diumumin,diumumkan
troris,teroris
sepilis,infeksi seksual
kont,alat kelamin pria
jiplak,meniru
hll,hal
dicengin,diledekin
kateai,kayak tai
dinabikan,dinabikan
lancau,alat kelamin pria
yawoloh,ya allah
latepost,late post
wahahhaha,haha
mechine,machine
lgbtterang,lesbian gay biseksual transgender terang
barangta,barangnya
naskleng,menindaklanjuti
ketulungan,keterlaluan
bunuhin,membunuh
lamborgini,lamborghini
setujuuuuu,setuju
geneh,begini
gelorakan,gelorakan
dibaw,dibawa
alqurannya,alquran
yosepa,yosefa
gobloooooooo,goblok
xabis,habis
ancem,mengancam
nyieun,membuat
mgkafir,kafir
royson,royston
pelototi,memelototi
bongggg,bohong
pribumikan,pribumi
triakan,teriakan
jelah,terang
haaaaaa,ha
dibukain,membukakan
laknatullah,laknatullah
ayamorr,cinta
plongo,tercengang
pigijo,pergi
gegayaan,bergaya
iyoh,iya
amblek,jatuh
siganti,diganti
kehabitat,ke habitat
wahaby,wahabi
tumbangkan,tumbangkan
untukjatim,untuk jawa timur
lawaaan,lawakan
awaskoo,awas kau
melalak,melalakl
bidadarinya,bidadarinya
santuni,santun
fendaftar,pendaftar
xpe,gapapa
cermah,ceramah
samajko,sama jokowi
njuk,unjuk
canggi,canggih
cowoknya,cowoknya
sebenanta,sebenarnya
baikji,baik
fiikum,pikun
kegaduhannya,kegaduhannya
seslkan,sesalkan
tokoku,tokoku
gelee,geli
ngiahahaha,hahaha
catet,tulis
mnako,dimana
emberr,ember
rewatch,menonton kembali
berkesinambungan,berkesinambungan
ngncurin,menghancurkan
kacungkan,kacungkan
kerdilnya,kecilnya
mngrtikan,mengartikan
disenyapkan,dimatikan
gladysapriliana,gladys aprilliana
bencimu,membencimu
balitanya,bayi lima tahunnya
mlrang,melarang
ubrak,hancur
allluhwakbar,allahuakbar
segitunya,begitunya
congornya,mulutnya
cangkeman,cerewet
pedean,percaya diri
membiarkanmu,membiarkanmu
dtujukan,ditujukan
dlante,di lantai
whaha,haha
berlemah,lemah
nontonthomas,nonton thomas
twitnya,tweetnya
tempahan,tempahan
goeun,goeun
isisnya,isinya
ahgabong,ah tidak bohong
sbarkan,menyebarkan
dinegasi,dinegasi
xpernah,allahu akbar
dikarenakah,dikarenakan
gendengnya,menggandeng
bangkrutkan,membangkrutkan
xnk,sayang
dikafirkan,mengafirkan
merapatlah,dekatlah
sinamata,semata
allaahu,allaahu akbar
sehancur,menghancurkan
sejahterakan,menyejahterakan
freemasonnya,free and accepted mason
pecun,pelacur
nistain,menistakan
fertama,pertama 
humanityisdead,humanity is dead
dijutekin,tidak acuh
rendahkah,merendahkan
mematikn,mematikan
mnyusah,menyusahkan
erok,makanan khas madura
menilap,menilap
balasnya,balasannya
bjoku,bojoku
merdekakan,memerdekakan
mzh,masih
binatangmu,binatangmu
ghirah,gairah
camne,bagaimana
gaduhnya,gaduh
sumpahka,bersumpah
kamprettt,kampret
mbunuh,membunuh
memekak,tuli
drind,menumbuk
nyanyuk,usia tua
percukaian,pungutan pajak
logikanye,logikanya
ditobatkannya,ditobatkannya
nabokin,menabok
puaskan,memuaskan
desakralisasi,desakralisasi
pngecut,pengecut
selonjoran,selonjoran
bruney,brunei
meliat,melihat
dongoknya,bodohnya
dipolisikan,berususan dengan polisi
kluarganya,keluarganya
meracunimu,meracunimu
menggembosi,mengurangi
woei,woi
lebarannya,lebarannya
bilangnya,mengatakan
diporakporandakan,memorak porandakan
buaan,bukan
gantirezim,ganti rezim
mngtsnmkan,mengatasnamakan
skuull,sekolah
gobloknya,bodohnya
goblok, bodoh
tukh,tuh
hamik,hamil
solatkan,menyalatkan
diketegorikan,dikategorikan
byebye,bye bye
bodohhhhhhh,bodoh
mentwit,mentweetkan
gelontorkan,gelontorkan
eits,eits
kajadian,kejadian
lahanat,berengsek
koler,kolor
adiwastra,pameran kain unggul
dicopy,dicopy
nangkring,berjongkok
lunyai,longgar
nusantaratp,nusantara
diomelin,dimarahin
wanabud,dapat terjadi
jelaskeun,menjelaskan
kerjain,mengerjakan
teriakn,berteriak
feeeport,freeport
mengeper,menjadi takut
ketololan,kebodohan
ksimpulannya,kesimpulannya
nabrakin,menabrak
saygoodbye,say good bye
kermahmu,ke rumahmu
nyumpahin,menyumpahi
cinaaaaa,china
kepotong,terpotong
ahoker,pendukung ahok
tayangin,menayangkan
neolib,neo liga indonesia baru
bersaudar,bersaudara
katebelece,dengan manis
byaaarrr,bayar
pkerjaan,pekerjaan
rtuser,root user
tereak,teriak
mengekspose,mengekspos
jman,jaman
bgtx,begitu
menasbihkan,menahbiskan
njiir,anjir
guncng,guncang
mempannya,mempan
ahah,haha
devisit,defisit
unstan,instan
haritu,hari itu
masyallah,masya allah
kenapai,kenapa 
p,p
fpisering,tapi sering
anehlutonf,aneh lu tong
vidionya,videonya
beloon,bloon
mahoradikal,masa radikal
solatin,salatin
hoook,kait
sphm,sepaham
cumansimpatisan,cuma simpatisan
kesedot,disedot
pengibul,penipu
echocardiografi,ekokardiografi
pancunglah,memenggal
ahlunnar,ahlun nar
suruan,menyuruh
jiarah,ziarah
klarifikasih,klarifikasi
sayajugacina,saya juga china
ngemeluk,memeluk
didungukan,dibodohi
ayyoooo,ayo
plkada,pilkada
kholafah,khilafah
pejuh,sperma
dimasjid,di masjid
kepolisi,ke polisi
kepalapun,kepala pun
shj,shy
ledakin,meledakkan
dikeplak,ditampar
kerjaku,pekerjaanku
sekolam, sekolah
dimesir,di mesir
i,i
wkkwwkwkkwk,wkwkwkwk
edelyn,edelyn
msyrakat,masyarakat
pnjajah,penjajah
penjarain,memenjarakan
t,t
digebuki,dipukuli
mlakukan,melakukan
iindoktrinasi,indoktrinasi
bodohi,menipu
yaelah,yaelah
ngentot,bersenggama
cinak,china
dineraka,di neraka
yynyayan,iya
bersum,bersua
kenapaind,kenapa ini
istigosah,istighosah
uruskan,mengurus
udzubillah,naudzubillah
carikko,mencari
mengumpet,bersembunyi
lainx,lain kali
bergurulah,belajar lah
dibeginikan,dibeginikan
mmbully,membully
keboguyang,kerbau goyang
uthmaniyah,daulah islam terbesar
thogut,melampaui batas
bineka,bhineka
perdulinya,memedulikan
ngebangun,membangun
kacrut,tergores
hoooy,holy
dinyinyiri,digosipin
benarannya,kebenaran
troos,terus
tunjukkn,menunjukkan
yert,yet
aksinaga,aku sinaga
hode,hide
yubarik,allah memberkahimu
koloklokokokk,kalau
sempak,pakaian dalam
mengkampretkan,sial
bergedel,perkedel
kampang,anak haram
dikabul,mengabulkan
budax,budak
spandul,spanduk
tpmuslim,tapi muslim
masonluk,batu
udelny,pusarnya
semangaattt,semangat
jolodong,lajang
allright,all right
kongreseropa,kongres eropa
nyelak,menyela
nyokapnya,ibunya
allauhwakbar,allahu akbar
asemm,asam
backstab,back stage
kerudungmu,jilbabmu
tahunpks,tahun partai keadilan sejahtera
preett,ejekkan
hukumanmu,hukumanmu
ditabok,ditampar
cuilan,cuitan
ktangkep,ketangkap
ngilangn,mengilangkan
psawat,pesawat
bzzz,bus
mungut,semangat
hahart,haha
despises,membenci
jualkan,menjual
uripmu,hidupmu
dibegoin,ditipu
kedunguannya,kebodohannya
bahagiahaksegalabangsa,bahagia hak segala bangsa
malaysuck,malaysia
tetapibom,tetapi bom
ngegoblokin,membodohkan
kikikikiki,kiki
banaaa,bana
pnyayang,penyayang
ngoce,ngomel
o,o
titit,titik
sehubung,berhubungan
gorok,memotong
mencebongkan,mencanangkan
sikatttt,sikat
kpoopies,kpop
dekeut,dekat
melok,ikut
bermalasan,bermalasan
ckck,ckck
amput,amputasi
isllam,islam
cebi,kompeten
hentikannya,hentikan
insulting,menghina
bumidatari,bumi datar
unkonstitusional,inkonstitusional
ganyaaang,ganyang
berpancasila,pancasila
cbut,cabut
tapjokowi,tetap jokowi
shemale,waria
lantaklah,rasakanlah
dilajukan,dicepatkan
selapangan,sebesar
mempercantiknya,mempercantik
repotter,reporter
hhaha,hahaha
gemp,gempa
mantapkan,mantap
liqo,pertemuan
kerjalah,bekerja
sepemikiranya,sepemikiran
membuk,membuka
merintahkan,memerintahkan
mengadudombakan,mengadudombakan
beberappa,beberapa
dweeh,ketidakmampuan sosial
dientot,diperkosa
nyadur,pemeran
kuasakan,menguasai
bersembang,mengobrol
lmpar,lempar
alquranku,alquranku
prtanyaannya,pertanyaannya
matiko,mati
pakhang,tajam
henyak,besar
dulatips,dulatip
hax,hak
dingajikan,pengajian
payudaramu,payudara 
kulya,kuliah
betasemen,detasemen
milanisti,milanisti
jlni,jalani
wiwerda,wiwerda
mwko,mau kamu
qaedah,kaidah
sehitam,sehitam
takbier,takbir
pmbnhn,pembunuhan
ternista,direndahkan
kebalik,terbalik
banionta,bani onta
dungunya,bodoh
sibok,sibuk
nkbenkz,nkbn
begonya,bodoh
benarpun,benar
ohannya,keluarganya
nyungsep,jatuh
rlt,regional leadership training
kesono,kesana
loalah,oalah
aslix,asli
anmu,anu mu
pilihjokowi,pilih jokowi
mbokne,ibu nya
manapikkk,munafik
silit,dubut
ketelaso,kotoran penis
naudzubillah,naudzubillah
sereem,seram
mengakunya,mengakuinya
xpyh,punya
uamt,umat
melongo,melongo
kaosmu,kaos mu
nyangkem,nyangkem
hajarrr,hajar
tukangmainan,tukang mainan
menyampah,menyampah
prediksinggrisjuarapd,prediksi inggris juara piala dunia
nsionalis,nasionalis
maenannya,mainannya
adrp,ada
ebuset,buset
aktipis,aktivis
mancungnya,mancung
wkwkkkw,wkwk
huehuehue,hehehe
menyangkutnya,menyangkut
kominis,komunis
ganyangku,gak nyangka
psantren,pesantren
mentolo,tega
diversikan,diversikan
koruptornya,koruptor nya
orrr,or
akinya,aki nya
cyiin,cin
jelekku,jelek
congean,congean
ggantung,gantung
doanyahttps,doa nya 
cebonger,cebong
begadoh,bergaduh
plonga,tercengang
dipgilnya,dipanggilnya
dilrg,dilarang
hampiri,menghampiri
kuasain,menguasai
armys,army
langsungmi,langsung
bosuser,buser
sshhh,sst
xde,tidak ada
pekai,pakai
edisingadukaaa,edisi
v,v
menyeles,ngeles
gantisistem,ganti sistem
jlentrek,menjelaskan
bokep,bokep
penunjuknya,petunjuknya
dcerca,dicerca
aritu,hari itu
sndirian,sendirian
begituan,begitu
maluuuuu,malu
kepleset,kepleset
sisternet,sisternet
baadilah,pengganti
huahhh,hah
luculucuanhttps,lucu lucuan https
puiii,persatuan umat islam
astikaa,obat penahan sakit
baxak,bayar
auzubillah,naudzubillah
mentong,makan sewaktu petang
kazhar,khazar
biada,biasa
asiangames,asian games
ngajari,mengajari
e,e
ngokongnya,ngomongnya
jihaaaad,jihad
fukonserawlex, fokunserawlex
cinaaaa,china
ception,caption
hitaam,hitam
dbakar,dibakar
hikdun,hikayat dunia
nationl,nasional
asaskan,asas kan
bautak,botak
z,z
sugik,sugik
nauzubillah,naudzubillah
dibesuk,dijenguk
naudzubiilahmindzalik,naudzubillah min dzalik
cengin,mengejek
ngelih,lapar
menghancurleburkan,menghancurleburkan
istiqorah,istikharah
ponpesnya,pondok pesantren
hiao,hyperpnea induces airway obstruction
malio,malio
dholalah,sesat
pedemo,pendemo
ketidakcermatan,ketidakcermatan
gampangan,murahan
panjajah,penjajah
mengujarkn,mengujarkan
adminnya,adminnya
siapanya,siapanya
kapirmenyokong,kafir menyokong
savesombaopu,save somba opu
cinayg,cina yang
wkwkrt,wkwk
adlyna,adylna
wahabissme,aliran reformasi keagamaan
edytansil,eddy tansil
ulank,ulang
citer,cheater
brbicara,berbicara
indehoi,indie
asong,anjing
segeulgie,pesona
banimicin,kaum kebanyakan micin
ditwitter,di twitter
oplos,racikan
proyeklah,proyek
jerrawat,jerawat
taipannya,taipan
abuser,abusive
sebabaduy,sebab
carane,caranya
fitnahnya,fitnah
ayomurtad,ayo murtad
kusumawullan,kusuma wulan
musnahin,memusnahkan
bumidatar,bumi datar
bangkekkkkk,bangke
menginstruksikan,memerintahkan
tetus,terus
keraslah,keras
tempek,tempe
sompret,sompret
tololisme,bodoh
timingnya,waktunya
siwuk,suwuk
wklnya,wakilnya
kapreh,kaprah
metrotipu,metro tipu
analisisku,analisisku
celengnya,celengannya
pulsanya,pulsanya
blii,beli
hargax,harga
prtma,pertama
junjunganmu,junjunganmu
herosima,hiroshima
playboyrt,playboy
gantikacung,ganti kacung
blangsak,menderita
cocot,cocok
kafirkan,kafirkan
rakyatb,rakyat
weeeek,weak
dibarus,di barus
setanlah,setan lah
coutry,country
mhsiswa,mahasiswa
kuliti,menguliti
yaela,yaelah
blsn,balasan
hancukan,mengancurkan
nyinyirnya,cerewetnya
pisahkanlah,memisahkan
laknant,laknat
bisnesmen,businessman
kubuktikan,kubuktikan
bentangkan,mebentangkan
xbleyh,boleh
uhuy,hai
doyannya,doyan
diharam,diharamkan
komparasikan,membandingkan
ngaput,menjahit
hasrini,hasrini
temput,tempat
mengkriminalisasi,kriminalisasi
nenen,payudara
puyeng,pusing
efilnikcufecin,
omzetnya,omsetnya
nalarku,nalarku
nyantet,menyantet
habibana,habib
iyayayadd,iya
kamunya,kamu
suek,sobek
gabaek,tidak baik
menjorokkan,kotor
prusahan,perusahaan
titart,titah
ngebacotnya,banyak bicaranya
jokowow,jokowi
vegeterian,vegetarian
berengsek,berengsek
kelayak,kelayakan
diperkusi,persekusi
congoran,mulut
kencingpun,kencing pun
ditii,gerakan darul islam tentara islam indonesia
dungukan,dungu kan
pasangin,memasangkan
mneh,maneh
biadaaaaa,biadab
terdoktrin,terdoktrin
sonoan,menjauh
mngendarai,mengendarai
joroknya,kotornya
jaksax,jaksa
yucks,yuk
j,jaksa
cucoknya,cocoknya
jejangan,wejangan
fatwakan,fatwakan
tankap,menangkap
dipikiran,dipikiran
bsnyak,banyak
dlan,diluan
melampiaskannnnn,melampiaskan
serusuh,lusuh
kelojotan,kejang
titot,salah
sholatkan,sholatkan
berahklak,berakhlak
pernahkan,pernahkan
sontekan,contekan
sangarrrr,galak
dtngg,datang
buddhaisme,buddhisme
beginian,beginian
stresssssss,stress
diaorang,dia orang
curigain,mencurigai
cipit,sipit
digembosi,menggembosi
lagnatuloh,laknatullah
khilafahan,khilafah
kontol,kontol
pukinya,vaginanya
bcaan,bacaan
dtangmi,datang
kunyuknya,monyetnya
mrupkn,merupakan
kafiiirrr,kafir
bbeda,beda
vemao,venom
senjatapi,senjata api
takkala,tatkala
jorokkan,kotor
kampreter,kampret
kelelakiannya,kelelakiannya
telfonin,meneleponin
mawaslah,masalah
labelin,melabelkan
aamin,amin
nassami,nasrani
boboin,menidurkan
brduka,berduka
marahhhh,marah
pengec,pengen
kisshug,kiss hug
ngegoreng,menggoreng
oiii,oi
brouuw,brother
remason,remasin
keroknya,penyababnya
idot,idiot
iyekan,iyakan
hakpbbicc,hak pbb icc
diairport,di airport
binik,bini
kafiran,kafir
diniaga,di niaga
laknatulloh,laknatullah
begimane,bagaimana
semargax,semarga
tatoan,tato
jongosnya,pelayannya
menabikan,menabikan
ikap,ikan
hariburuh,hari buruh
kompori,mengompori
orasikan,mengorasikan
mmbubarkan,membubarkan
dbodohi,dibodohi
hjan,hujan
prsatuan,persatuan
thepoweroflove,the power of love
kaliaaaan,kalian
ngbom,bom
mengotot,bersikeras
buteknya,keruh
maaa,mama
mengaca,bercermin
ontanya,untanya
membntu,membantu
wkaka,wkwk
borongi,memborong
giselda,gisella
gnyang,goyang
omonganmu,omonganmu
mlkukan,melakukan
prabowopresiden,prabowo presiden
khunsa,alat kelamin ganda
mengonter,menentang
cicinya,kakaknya
dimaenkan,dipermainkan
dosenpun,dosen pun
campuri,mencampuri
dishalatin,disholatin
pdkg,pendekatan
orank,orang
njinggg,anjing
kcuali,kecuali
menyelenggarakan,menyelenggarakan
keamerikanya,amerika
huahahaha,haha
memal,mamang
achkn,acuhkan
decul,dede dede cules
laknak,laknat
mslim,muslim
ngucap,mengatakan
ngomel,marah
dibegitukan,dibegitukan
b,
jokower,jokowi
flasback,flashback
provoktor,provokator
c,
weleehh,alah
ngebagus,bagus
memebrantas,memberantas
seludup,menyembunyikan
membwa,membawa
kegoblokan,kebodohan
dtang,datang
latennya,laten
soryy,sorry
nakcakap,mau berbicara
ngehek,hack
ongin,angin
kawinkanlah,kawinkan lah
fospor,fosfor
removeah,remove 
ngeres,kotor
giblik,goblok
r,
sitip,sipit
sekebun,sebanyak
takfiriyah,takfiriyah
seceng,seribu
kemasjid,ke masjid
itunya,itunya
omnganmu,omonganmu
pasakitan,pesakitan
bknka,bukan kah
usir, membuang paksa
benci, tidak suka
hoaks, berita palsu
antek, pendukung
bego, bodoh
